src,dst
1092088353439264769,1196816405779361793
1180396926203764736,1097321391609839616
975451219320885248,1546258921
1168513974763171840,2570067865
2570728027,253167239
1270327273481220097,41931916
950464755679965184,1242178240917016576
3098887894,1071086777035882496
385179243,259132164
1168744379256717312,36065771
593601336,50393960
1170129503873622016,1121444611564736513
13982132,16231419
819839763964461056,4068969256
27191340,998218376848658432
1127509971829186561,25810531
899772001249841152,845733563777662976
47989597,56440142
20928549,359191002
2918161040,855229572345995264
1296259974478405634,801874623176511488
1099530463172022272,2412517068
25676606,5920532
1072996442,110302299
202563759,1237909050865655809
1080834981860134913,30078184
3303498293,2269966387
228971755,2814729637
926785490141016064,587276464
16868331,86066270
871236254876266497,801052602012147712
1277899465769340931,990368624983642113
146098362,737964408354287616
515261858,2251713860
1164538405633572865,2968971137
38392138,142350327
934381861869985792,721682861011701760
3079525914,958871787579826179
36567330,173677727
2827381782,135755608
1104654366584107008,2831412223
1038808862,1042968456
1266448054758051850,2312914898
199172411,177365621
744476125695455232,2325495378
1261346548635570177,818876014390603776
1189563701915013120,929072740950089728
1193967166820880384,1250947266749267971
1174393926104559620,1092219625453113344
19450766,16028241
2872803867,309824548
169200051,29000984
4767763995,813286
2759505978,2540993785
1155278697580105734,3092818390
778933753150251008,758059702555176960
1258973400577392640,1246103028643422211
1278919579687743488,174860999
797792636052635648,795281164017639424
4344600933,175120343
1092168431653154817,1218327006183481344
19965271,25120411
2951643449,2949841030
212119905,504045693
922033410251489280,831866871246778368
1271402032080044033,1027631862787833856
23678079,1344919338
752345402469298176,712730920760029187
1175297600,303219706
990291588,2274561564
331530204,370275608
1244274520036241408,1242286556699713537
894630514874888192,963493817050718208
1290984790397726721,701667727
1363266721,309890939
72831557,22558109
1301559664690319360,867171856578740224
1055508588,63180039
23631608,1967329470
16106825,160726477
13137022,1903095392
973471717375950848,2430571446
131048987,1158531196483252224
3146187442,94493888
22526082,90776755
1275568201435250690,1275327179132334080
369245062,22722452
717032247354728448,709724163
792264606,234464298
18734843,280403234
782952085,1006419421244678144
279967865,4788936133
4181605174,489716862
1171383485409480704,45953391
4119563529,837836666563866628
611949377,365398182
572020741,1618884925
342802864,924289812172906496
3048677516,783214
4470298653,2926777939
25448768,10222282
1158852089495347200,366425521
164280299,56977323
268599131,769214965
491945022,142264595
822885298682011648,277516893
4302047181,1079776144524754944
1178292170333118464,57987347
87050362,1134189624945971206
3342820377,921794597486919680
14247191,88758887
789458101732839424,198635244
395694366,1058712301
24237992,75147093
966099439239811072,890634935438118912
362584266,114525153
1273053994986934273,28939124
8736882,18226564
69654787,44196397
705907484997844992,898366364422987776
2308418936,1193211714919182336
16846538,3808121712
460590093,576740272
24964801,519072324
1195323260403101697,2591550350
723824777924845568,345804038
122469788,88764441
317644014,562036479
94860507,76351820
3493174636,2986984852
324655676,529952946
151189988,320656608
1259123364112642048,129816301
2258208499,1207324265068072960
614800638,3248689371
176053562,443635369
1297527728652996608,147019698
3485377997,2985220816
2768816908,2679412597
3031320009,1160105247194406912
883594740930797568,14372270
838511393372536835,25566129
2243020347,962792161
2670134472,728115745792528384
1109874288,885189310814842880
1205976614,1225580480
777950819731865601,108370504
2957702174,2889846441
31328425,36170581
482149698,305065893
985697537066717186,1086047476287750144
1375684140,414468447
1712146345,30047168
93087483,1222957405354500098
3371900770,2350695156
3099932834,707862805458849792
1048782761065172993,25101996
915928924709953536,943263051708592129
1012250347241238530,915033142112739328
236070963,235852081
21115686,2966332097
4828407386,792808845919879168
1049037133338628096,950741827128238080
354414407,542796255
1257052980341166081,1195031249729052672
382788694,374163637
1040212043847151616,16043205
51228911,1215382042772307968
1253049791791194112,1242178240917016576
305065893,33100042
1233077694377623553,81155662
2161934046,27830944
796513085100003328,14790899
1099964447769059328,900273624828870656
3146485542,29353149
19345898,1174296857272619009
980785643579064320,1025361191810424832
139280166,34743251
1189715287446302722,281615096
4500610874,755755202062454784
3189576490,300497193
2373813084,212026360
800925096,1190222724507017217
94677306,41883859
709586610,1145519382
59330420,1801645867
1172219929225027584,1217477854016999424
74338077,231243603
2598375818,475102933
991734710865809408,28180659
2851718085,1966530146
2315598541,21485059
114862339,104941068
18911568,3535707977
77231535,44952306
735820852185300993,736567102786543619
1252558621902331905,1290597237991575553
977711880302100482,47531800
155446844,1290984790397726721
1210545925095075840,334079075
17062358,14323631
3211006937,40965341
2475602283,233336869
597897885,2498476426
1062225815365210114,1214847550265671680
1151079542817091585,3070263984
1221787397718859777,1152549918956933120
1174514223508054022,1252194263418515461
1271580604295979008,1258939455689445382
1094166958302470149,36332848
1532981857,1171755060
348544489,1193927742
1290791952577945603,214153705
2488381142,330827969
485410546,3373951996
56551865,1280100921830191106
1051118740430090240,1611378990
282791754,1301689423
174946354,796334950270300160
901352038344294400,951169475914731521
1075434082060943360,295717702
54694272,277648737
246423260,16664681
1299830727308193793,1076110847947300865
1192989945721425920,1191475216347803649
34683675,25589776
1077297201691455493,1158066916352593921
1276440381987491841,18839785
356307789,87037825
2862946227,18192315
2324525245,2759995630
521653349,229529430
1295654193261416449,1295770437629206528
325951884,627868398
1296149773167271936,2761596124
340370677,1926981589
1204933664,1140667993518686210
280997168,24453231
1280688197068972033,48223726
505066435,304033734
978585574121594885,3512570837
247156230,98976495
2964890403,2814729637
1210674312400629760,1206762186519064577
21417352,2507334386
4893882837,3310817188
600740782,2460061195
1661128830,273475465
52883022,124879050
1289488443849023489,719218159
272615180,968648105318146048
917366416348553216,2255178884
16676396,115556255
1294427979313868801,43403778
19793281,33208306
2420991090,50203014
1118286657734742016,406745433
762082430966784000,338159612
231928278,119611450
4302104835,3413046646
329623601,327932987
301282743,19472091
1242850672556507142,4517565515
98195254,788458740
30513434,50115087
1301101667123892224,1263466675564883970
547169383,720872438
28648388,124514747
1130876397864439808,1112215917927108608
162690804,89059001
15504190,1122188087415779328
838575658477375488,2780785403
195033556,1176805314697543681
2253142422,41121600
24247991,51990743
1298833685999951872,2829556641
220165152,36429266
151250585,394171402
2431348213,277138746
2752861184,30366308
971189261453099008,2359905402
49417668,18534249
751102992984727552,531518413
1277557471339597830,929416941785186304
1640399737,90367213
36847255,428583832
50094643,783313758072430592
1124250499895693312,22526082
845733563777662976,1681895094
897516217,15690179
1093216882046300160,30572902
1251336127832748033,51669889
778935731964313600,250037542
282255934,3534057863
264691074,3382834149
1277083722,53643297
148744551,3329549105
1906293456,729356122432229376
848568202502299648,2644374450
88693221,1080851152151953410
1161304756138102784,428333
4852672499,18016550
83488028,14420689
2763613812,4097052557
59799165,270636814
16317757,2457925760
866520474,183768383
1942555842,613586760
3726521008,2853409617
115659330,17686095
439668744,2417763626
1209608880,718325499039195136
1286304904030457858,98310564
778759081,300329436
1179607714563022849,1278000140758941698
1261658263151468544,384056706
800353326701244416,1495218468
1275641651214651393,10774652
1265260098,2842600971
3320550963,566152568
371916285,185729954
2949841030,719237881
1135535427513962496,171883354
1319671543,70739029
336124118,935354662533894144
1260465584602591232,500704345
2511426312,2508455809
24055025,311227809
3641998637,36294927
3145622641,1355123094
505023379,1850425459
45944312,838122604225388544
81396062,153151374
58543261,424423803
1864924758,1256589055594131456
1139182526151323648,3101448949
1150191124750974981,829383694976643072
2619153688,2422306214
1296929012892213250,1083152446652850180
2784105782,56440142
1452362400,310304924
81026179,3229085993
3078764009,2439341058
35831704,197586792
839203565050572800,133832049
2784269630,153542170
1217056996001832960,826502328572317696
945396028005593088,23322761
1903095392,2435905878
284653359,795231114730373120
1291479472563077120,1294512968261087234
854180990335541248,735193426862473216
307060698,857232337
3368874253,1408668078
1196898933517234176,851773048973807617
3393831771,377326281
4580855894,38378898
25548173,121945320
125815552,997371371318476801
835266982828097540,1532981857
3343119268,1123716154403577856
26241943,7879202
1266714330298540033,1283675581104750595
2967402199,223529613
899116340002377728,3142958120
883417835166343168,215889005
1135755183340888064,2838662525
1297293352623316995,1076110847947300865
2902593041,394233067
17022502,1242091622009131018
538326884,25749232
2471186562,2715898459
576387788,20957644
346659345,323908811
2179951,17381336
1033210148452491264,4747607609
1296443358865428484,85603854
1299360619657863168,541102485
1050832643590316033,1184903794175463428
1088831114813362176,924944607993106432
1084846997494890496,57639153
863162784887914496,2190901956
396271876,11134772
863640523,428234135
1176933689386766337,348931067
706988491167698944,561604722
20710218,26926004
1287594687377764358,216958914
54003221,198746241
89522868,625221746
978010416726073344,41646662
3265560816,194563929
1300181192684253184,20179628
712725115562299392,2401741410
464062933,1319468520
473374536,88541650
419144259,1488191750
165858521,2794916483
727656910342660096,493471291
1272004662187692038,1219737404833030144
303515577,822216313846239233
17368405,36502037
15967436,23154382
1166263924796379138,115093438
785138444431454208,246081399
3014053944,1366792340
1579156370,54368457
4240749196,19845843
1029929150608560128,51880065
799572459544518656,27962384
248900032,21254264
1242654966734630912,27457788
32916588,1894536019
424615340,498354159
139556389,3201503481
31328425,21075246
1068986848993775616,2559700301
515870436,227016249
20110907,14089195
1472379866,454812727
617205854,23375688
3420164459,807959862541950981
1299381644814548993,1264132357
12447792,805323
14730969,16215003
42769016,43865514
1388537233,773545867714424832
313555925,1055907624
1016432663626952706,458728203
1296203743101427721,1271146938742833154
46749251,9288312
53192519,175479697
360622674,30911018
1297388136750866434,32858257
1175329879937748992,308792079
768565924924366849,1012894646568210433
102121246,22508473
27985069,817678112
168854832,573565184
1691271517,1379888419
219116652,558341132
574294981,17024780
717088766,30852640
45662364,939091
2960839353,126534278
2298941868,1205541711830753282
814386998140174336,772169392016809984
2903600863,739047018690056192
951504715757641730,953635058434396161
70511676,68837355
342075774,21133007
1265222737200545796,1189610718460547075
47176519,3260832170
246040515,17922098
1062300966433767424,260179453
4699719036,985823527
758633230648086528,47472885
2417530606,69397311
37222222,22692948
34756550,1360761356
2633919478,1095253658357370880
21252618,17270262
25020503,977198581059870720
22715455,917653584099135488
1253089956,203054475
404402822,15207668
2245700756,342123356
41699267,1000262514
1273782127805546496,1010466785739591681
947425510262562817,719975038104006657
1014074268441894913,875359133972779009
454447046,151343938
2295217322,49059418
1175297600,376272287
3304670383,2594223470
231801115,19583545
183349235,89290718
409157071,190276915
1201902595,954062017156980736
2436990029,17073262
1129118395,526370347
1287430402806812674,14222536
1045338391670218753,923615704460550144
857361674189365250,1114960224367124485
224726881,266481056
1070512738873425920,789458607691685888
573925897,754634389623934976
4185115934,115622213
56128571,21045275
216414953,61258893
2444602237,2759995630
1668828282,3303293865
63372180,619490551
1876592389,540207009
105677822,1575533516
1223223523,64632843
1087001024089464833,1239238828910694400
744682290,35721928
356857076,751434088947544065
147900833,2546299998
1250142993891364865,301921037
127117223,154141941
19405774,239112729
1300833961,989482249937711104
733062752575574016,536508489
184880633,17611688
739430534682714113,1138197525897383936
4901130713,26779387
933410200534568965,1054030065300840448
2544285663,58386544
264375538,402457251
1225102185366740993,1252745595321675776
1109477994706407424,21436663
320529874,3014706557
1293944593457623040,50393960
1040310577061617665,1168307355097935880
2401741410,740483180
822413208,1242064417799524353
2432322953,2353432515
1130243545795891200,77692824
2613759763,300279887
1004918617195065348,61248327
634292143,434347659
1296494839614148609,857500856
105939814,16701632
724984944,1288608958438166530
105231326,1364541672
1275535004274249728,79293791
23094875,26031872
1266019590884098050,807111527887093760
1201665887310360576,2764719860
2949640791,2944287132
171621630,901043747483463680
3049206423,14260608
327411156,1851757946
1066212671454920704,916542562604785665
829108773696499713,945169094252392449
170076267,4056399509
1219070121769041920,838438099520716801
1297728349226373121,39349894
91409081,771343076602155008
2486034890,3195059322
44124023,79209615
1179164270233296896,709058258120658945
786655075255148545,3330913366
1289657601542758400,1256271378011095041
7407252,3140033687
1190446772344303616,903798304231718912
1254138712998330368,799122090
1466950008,107646921
164184693,19408588
2484591506,123243290
271070556,18166778
920705833780088841,962554896397537280
20484501,16325348
80687534,2752695877
712219249,189240788
705962775118360576,803694634635579392
3556556245,903296090
2393121204,1068192080953057282
59429429,68737122
1035796920,1222052055210217472
344034407,1433066989
781579770710659073,320953711
2172763929,2984807162
2851066256,774369979458326528
257861081,86804756
456307401,14790966
1119763877825105920,110936556
347222681,335131129
2362548798,2916978034
960569243514359808,1216282967665971200
848822905,4785958277
14188784,102784367
746361645585207298,1260271412
3050949815,1197514063938564096
1289968293575421958,2325984198
1261346548635570177,21111896
175080203,198014696
2897932710,2589716941
133430928,1342939242
254101597,96602512
1292511821015011328,380730306
742924921513205761,47475039
4693994083,1861815368
2429509383,3581051002
1172485585904308224,397657666
309135918,311211618
3160143848,11601002
914635110892187654,964837327402164224
4320682041,24950207
906637627276832769,314739143
220326697,4098176595
465741736,67324224
917825706033340419,1016372731573653505
49311469,88776580
1117723613266960385,163799816
1293029010398617603,1287994556739444741
487946922,175018039
759728847306665984,2904728750
196380368,4746361587
28758060,16630213
1297648824719151110,1151296661123211266
1285129147581214722,1443502784
951508429549506560,1265681834333126662
1171506647220420610,2291884640
1131560467422482432,2343597768
869993896700387328,18130686
1203339816,18164420
1188028558763057152,855305725
108711275,24715018
283729839,2293131060
917808689918218240,1134568459180871680
1016757283513077765,966433195
1014985053225570305,217133512
2343638833,1075838110947295232
3315713812,3180056774
1292937811629408267,1294539378811981829
1142430056939163648,41923765
1269178600676364289,1293123983978704897
761642269560610816,277830075
88540659,42822511
1110889770933280768,1228171563175821312
1263197415412305920,76294950
786358740085776384,361626493
1037990046,551393952
315465682,295218901
1283815578252251142,60854650
2326143086,6708952
835833765033291777,2675283853
355788607,1040160698125496320
132104833,32660559
16018684,1300306536
2401980110,3579012568
18796945,1533913874
307272356,292874395
839963329,4725638310
1055149194,47786101
1058350262,739600396277190660
360961711,178951382
242859777,2305322202
381869423,16318114
1257212487646224384,1273049530779545601
3343494873,44315416
4617189558,1293483511
216298589,1294974804425089024
1959493614,323443724
1142487866423087104,155411974
926907943525662722,1188493861133225985
993200647955714048,1629012218
82993508,88224640
18713552,32078604
474245722,153779220
53622966,50479796
54416215,259001548
192888301,138249035
138419805,96698645
1159239738,192990889
1291305249253109764,315465682
2459771455,16243405
192480870,330033713
1083442966688083969,26743580
284463755,2936714848
1258559511260004357,29333114
305301343,222666657
15102849,98412100
881761753838665728,821252419690512384
1298807611526127619,147019698
3256317121,17455384
1008116738,85616395
913712382794280960,43855487
1287472032,701502396200067073
1178119660010500098,1173766226545233920
341236636,160672486
160223851,34260166
50716016,27688305
3385507491,18943617
1934436302,259127793
825854633373483011,330033713
1152800450,57100687
941218216961019905,20954470
1150826920394788864,942156122
497297503,1258834853044387844
813537890273783808,362416963
2616124502,24976257
778279669913321472,42336759
4782941237,1365049254
1247402410437296128,218916138
829377745,311211618
165015739,965971075191353344
537301496,1694727612
1094722796662460417,2424413256
356403620,94897451
1016423469062545409,14352430
1184198335219093504,239672340
3171419449,34373064
17368405,289342771
1156215277,412597733
385299329,1221972865
3105603241,1130876397864439808
481295938,964667905987227648
28389925,96846955
488994647,2827381782
2734287414,186981881
99154543,844309880714530820
296924721,111429692
2480232313,471741741
252914041,30752163
2666834243,21316419
23386216,1274202451785236480
42336759,1236715292933439489
123682421,52374632
378017431,250634380
1235007634207629312,321459483
747833888014274560,1462234555
135479077,3651858374
23485001,66590132
1269629507926925312,1254250966624301056
14237896,97571087
68157569,1922579030
2297258730,1692714254
1297842970851500032,885487044243238912
825095876272128001,15691197
1214300292742647808,1895388408
316449565,201389919
1702339375,23062546
102200358,22358000
4003984219,1697842189
1231455551592259584,30942903
553581707,933083134605660161
339676891,24651255
862314333262491649,843739214227431424
822650548000268288,55948054
1223219814,1612067526
1063479087111368704,2585696372
331617336,303377160
706247619237040129,2455768973
1276616270729838599,36987043
65045121,773251418
1226873891496349696,173195708
2179528681,16454897
32514185,18583722
453772025,211068298
134234167,1265636152200986627
46475424,33956270
16932858,725362305953873920
1223377446516547585,46220856
101546879,47848780
1459758564,112602563
614800638,1029109333517365249
933655182512189440,986890740
22659812,3136556160
1233496386534027265,1151087652344664064
144325625,1243938676670894080
16802422,1132917705680609280
1265634128252239873,466663696
531573997,381849776
1030336342729707520,1008690568438931457
719218159,2443652649
120129682,19554219
1902960038,61434188
893542069603639302,1292702070429167616
799572459544518656,1091453107421306882
774187063,22933669
61110241,71861677
891124372622135296,885958969499541505
34033389,30455980
2660308409,816755651196108801
2260464090,2199381140
1157952282178117633,934239559956684801
36418935,42428498
631699008,17523339
2308003392,877576927820861442
728375700957364226,2415010228
18745678,1167536925793816581
957356026008711168,827769454960402432
1221130987477835777,1221173178589941762
1051860644927102976,891551522299019264
4891957479,25460615
2896975518,38246817
17676713,225445834
1190566962671312896,1020241414440054784
4009761375,2975526330
2167101006,1283749064
1005497028846157824,21431131
493661598,29960419
22547528,16019789
1160980306792501248,331617336
146098362,23685265
4350795815,4119788824
2708418658,559680369
598060340,1483277226
1442414552,1175439692
810349830631526400,162758694
1566465486,99419375
1112548237993537539,1184804779094089729
1008116738,1202170687864987651
858085939842879489,1267182624122036225
126785124,968787311461830657
1243833168035078145,3183242166
164779867,58951368
21527112,43326507
169940719,467942715
146131271,2880429424
799938106300502016,749963
140751898,124413768
2873716439,2494254896
751481616183205888,87213357
1086754476957016065,905924339668799488
16012686,251948277
356172596,209792690
1121062157662216192,133854628
1168230531361886208,1252945145747603456
52486505,39024033
968508190521409536,177019934
1276011267107352576,1275879520285757442
114870265,42687380
1306004756,93345260
1050078253438795777,309052808
234874494,482862864
1108270638316339200,1052680893255553024
2597868397,106516107
1272091807648747520,854483338530349056
569858355,1096996766
1168138021,31109080
15853809,112015370
703545404441255937,2188795745
134926443,426102152
574738822,903179792312397826
26448813,3428422540
1028554073908367360,1293383263277342720
1225977555309793281,1209613922514427905
1498633981,114737772
53449208,303681341
1072698298635616256,835863294061740032
2202811584,731149734061199360
1367493451,2326156040
2726339205,984126670427877383
447675853,628709979
1083629070,253632852
23576158,749774352
32571459,1360579374
1899622388,1237865215686889472
15820958,734969161567207424
1010541197562130438,1164538405633572865
829933819,472194642
81653515,1179839581950222336
826445270,1873674913
1286741915875115010,2629502950
346994986,716435110845808641
4518055998,968845539742646272
14782935,17660060
3260285413,377697575
1297121047863590912,919712214696841216
62134906,45488292
1218658110526689280,2460279166
899084684,1171199833895591939
1244186327408619520,235384190
984566306585350144,579261863
280323450,359642723
776543328,417349471
718895797853622272,579995073
27937239,1112976234
824776331493777410,113474363
33620284,584267027
1127547532060626950,60423032
226751230,337624769
22189352,18681437
17083423,49805251
1282379844743921664,4638044834
720987159013015552,807959862541950981
1297102115936976898,177673457
1229009038081290240,960971458552967169
63379833,78109084
279835771,8487622
762614008742604800,23022687
100401631,50725573
1663045830,14135426
913521461670895617,728643243143880704
1164950544,325026132
1495218468,2837205141
517199504,701232481
22419717,546995355
771978922351288320,973929613419319296
257805534,14179316
723268016,169686021
949094672,1106438383574966272
64088396,1119756764
24212655,36218435
267900137,1267084688
1721207359,4518055998
796034457266515969,817528388084580352
582444261,742374588059922433
33612908,52772429
155460854,818503099
65148180,275169078
17873567,1032079310230831104
69079291,223047786
2744260778,3027946961
1180062018512048128,1050894159287074823
1291158161840381953,75541946
775618492385165312,2216226108
2529508861,945383565860024320
1264969608127283204,34716630
30704260,122448165
1269262651563167746,113749355
259037827,266181184
1214388472741597185,2387441318
14922225,1156484715723051008
2490393127,4512493167
1102986476260900871,1007404198122672129
856433011881119745,333703145
174907987,29064565
476562084,1171818307424608257
913650800462774272,3349914975
502831099,86776195
795521517433929728,315718949
1485914780,1219258209451593728
1273305454509056000,1299418167719194624
4255361,2323501513
1289555015229517825,1294974804425089024
1293391961701793794,36935647
823168646977638402,143113006
23424545,2204466550
1259221094885658626,1725137533
1068871345860169728,1024408120888578050
214353875,442826822
85833416,2799454295
1116609309847068675,957288319284494337
1295278177573654528,729757566
2472173908,1032346704
775009194,30302827
2821727143,2895451454
2667857126,3008164805
616239843,922303987734294528
20789985,4828272875
797754225006522368,982334375357382657
10441,2483271108
703934469,751357538
229580665,1096193200748982272
1024532866439380992,839684628944388096
934932498760589313,1946840917
807959862541950981,935195391624142848
3184329353,713851058053775360
16514291,26820728
33805603,828411262090485760
4890418741,164184693
3979968080,714683558372253700
1290609449749622784,105211981
20326525,111417633
615635848,298717440
20079575,3352181668
1629984344,1286584946425962498
14803678,243291022
1061635487897739265,814760
1259120465328685058,1296404248612274176
1057021559896981504,956940306804592640
483711221,306903273
36226441,19300858
761276190,71187940
1202644437454794754,1055907624
727801287883038720,1112339484467777536
826834333122064384,827188911432667136
131928174,56783491
2470425101,3648541818
1638372566,4737208574
47160608,971474078161821696
270599234,21356261
1239192732108800000,105211981
2765620070,1438751803
258996565,1073738569611702272
1142198066042286080,2375542284
16115590,2892451446
14229661,26414118
908791620673396736,862397990950113283
276610630,1030969699327201282
75854088,2327664624
381816293,176985828
1134433206193872896,2369829355
746955905032302592,176602950
1893149845,2846772813
1058361620148051975,977150123493986304
893261923961024513,128409818
1078521874894573568,218078497
3011711137,804672966
1292827583416078336,890891
4210618677,731607410524180481
1164210936825204736,1054863627029598208
1099460803126652928,1171171231091122185
18467507,3505183475
3473134994,2419076149
18982101,19601442
1298690777007169536,805167486127767553
1058546880617996288,908717917675520000
14372270,527590256
409509259,587435387
1158230522121850881,2987823817
18867805,264962685
19466888,357916553
41525789,1252138677930733568
61292961,287738586
1284914601575043072,1267467898144112640
710870593,1368190724
322070415,17300548
2160066534,741205651666423809
285912341,278860877
786924949,42441516
888420854006034432,999319932109312000
1292398221164269568,1071255394608140289
414205827,34467196
1287084283123965953,41980930
6935872,915082062
23678079,58845538
1097208967816728578,1271146938742833154
2709616638,2230220556
981582914,75588522
15157283,22167996
1275199680280956928,25589776
327484803,617760963
21344318,175018039
55665976,858800562
246040515,141240072
1089627419047350272,98765275
984974367913332737,1082482576248295424
824133056864940032,2829932277
1281538741841035264,14332297
3120653011,827513520090652672
2384084268,304683082
1021799893533380608,528112270
1092809965679624193,1037879050289725441
15487976,20928406
15251613,19586117
4867709799,91689918
67283363,16583577
297613728,2319121626
2949841030,240734425
1092955748676526080,904367359258894337
85872613,36221607
429016564,15255537
177295167,1226681844
284653359,767511374947688448
783963887645302784,151116120
1021501729425252359,1245857311064600578
182889996,572555083
14857460,742445736030285825
1219176583799291906,2247952680
226919004,27855816
800694667,436241627
375717193,813286
2768676716,2502347888
17013671,1272401849346187264
1150857714140090369,925507488367210496
22823850,2477319349
1033569618949009408,888728779119611905
1255526860747915265,1256021512479551490
606042057,1020732283811028994
784443280767549440,2644374450
1000843771645497350,1132319297492135943
164520018,1171839899890311173
4837300329,227011627
46004511,1052289533025378304
2179528681,1134860375852105728
1614931129,34001351
437886162,23066185
36679806,466620676
980963238316736517,17223098
2627614732,41509142
2998635267,989761340
521062135,1257740857266012160
385859897,3306428374
966249687908044800,898875170311385088
25460615,3377466975
1251084737696772098,13348
279835771,1058380976500498438
1281240262291984386,931272067948957701
3762562157,20014300
1511993538,479843449
197365064,16869235
439422612,2365157220
78210952,14148935
1099507544924540928,1059194370
1266817329796575232,1006474869570093056
1298491929512906758,247653244
1160766924596269056,2437814751
236169414,2738196447
7040932,21313267
1281781925930098688,786270478017007616
190373019,452531576
4894725711,711397442609135616
312790033,109105999
1298740838621536256,2294733114
1243737495721869312,214924095
532929138,84122625
22867489,735299753651605505
706144384161587201,37000209
827467680,435401426
1122161870331371522,26762221
974164001536946176,239949176
23451918,17167667
1104852258175533056,1049352130895781888
1067218403914436608,241786831
155938168,14934713
15449744,1087578095261868032
1162596059979214849,1196476627154325505
1248573570730668032,824689055829000197
1123615331598184448,85603854
74254301,1040329823678160897
602390861,499426275
294823549,213341873
622767961,841630634753716226
24639236,465300675
4427840836,64254759
32271887,1036443182576349184
885227247992541196,64484397
853010462874710021,215774062
771213475,1270083394240745479
1029233965381562368,372837129
9460682,50393960
1248386763413839873,44452312
42743848,523632806
2434744610,27280886
18509818,90416226
1260633228039389185,1020637649235841024
702651557033029632,954768185533775872
18101696,247022327
3424040651,36408305
51906064,17378543
142347583,137215588
2605048005,936921390
3070696524,911775858045599744
391757095,369876329
1290946415393411072,25676606
4878610324,1025699712068808704
1205766884693598208,64341728
247680450,858720042938249216
2241326786,2868655857
1638483889,25351121
505946435,1241040301419925505
915366605734981632,2198892780
837410072326176769,1159394850812375040
1254715321660903426,1221787397718859777
357517239,102141753
32514185,18236230
622562143,1442421482
1292913165949444096,35831704
43943121,756822405771849732
794316580662497285,2798601509
1140644159809736704,1229952996
23547443,280323450
1067394217272594433,769122887815032832
1499590262,755132444
227090883,27542354
915143681094516737,159900630
812063176967602176,90984610
3265560816,18336278
266575711,855527822
241753895,881935033933733888
1297229996176609282,785543442327867393
1150926073934307329,817728729896067072
622413985,702881258641051648
260574588,1424181884
1041267468,38610161
504758443,370275682
97774574,1377683004
4442163736,606042057
879636587172298752,2202811584
81999702,144632170
24933814,41680898
2826860300,2523695686
2981968887,2408243229
